reviewer,stars,title,review,date
,3,"""Success"" seen in a new light","""Success"" seen in a new light. In Malcolm Gladwell's book Outliers, various stories of individuals who achieved success in several different ways are highlighted. In the ""10,000 hours"" chapter, Gladwell expresses the mantra ""practice equals perfect."" If you work, you will achieve success. I, too, believe in this concept. However, one of Gladwell's implications within the chapter is that if one does not start pursuing a talent or goal at a young age, one will not be successful. He also says if an inadequate amount of hours are put into one's pursuit, achieving success will, too, be.unsuccessful. I personally believe if one works hard, and truly wants to attain success, they will. If they start at 30 or do not put 10,000+ hours into their endeavor, it isn't the end of the world. There is still hope and great probability that they will be successful. Another chapter that sparked my interest was ""The Matthew Effect."" In this chapter, Gladwell uses statistics to express one's age greatly affects their success. He does so by analyzing hockey players. The children, who are the older ones in the cut-off, seem to show a greater amount of skill than those who are younger. Yes, this may be a coincidence, but I personally think this is only due to the fact that they have had more time to develop physically and mentally. Here, the older children are given special opportunities. This then accumulates to bring greater success. ""Rice Paddies and Math Tests"" was another chapter that significantly interested me. Gladwell, in this section, explains because of Asians' language and cultural background, they are better at math and work extremely hard overall. For instance, he mentions that Asian languages are shorter and more commonsensical than Western languages. Therefore, Asian children learn how to count at an earlier age than those of the American descent. Another argument behind his theory has to do with the significant amount of labor and strength farming rice entailed for Asians. Gladwell says that the Asian culture is overall more hardworking because of the immense amount of work had to be put in to producing rice paddies, and have consequently been shaped by their ancestors to work hard. I do see validity in Gladwell's points, but I can also easily pose arguments that go against what he says. As a student who has been in honors classes all her life, I have seen the broad spectrum of students who enroll in these higher-level classes. Yes, there are Asians present in the majority of these classes, but there are many Whites and Blacks as well. I firmly believe that all students, regardless of ethnicity, have to put in the same amount of work; The Asian culture and background does not give Asian students a predisposition to the importance of endurance and perseverance. When all is said and done though, Outliers was a very interesting read. Some chapters interested me more than others, but the book as a whole forced me to see the concept of ""success,"" as well as its make-up, in a new light. Growing up in the US, we are always told that ""as long as we work hard, we will be successful."" However, Gladwell presents his case for hard work as being not the only determinant of success.",2011-03-27
,4,,,2011-03-27
,4,,,2011-03-27
KH78,4,Outliers,"Outliers. In Outliers, Malcolm Gladwell relates the success of hockey players, software programmers, the Beatles, geniuses, Jewish-American lawyers, pilots, Asians, and underprivileged students to being in the right place at the right time, receiving special opportunities, and working hard. According to Gladwell, outliers are ""products of history and community, of opportunity and legacy. Their success is...grounded in a web of advantages and inheritances, some deserved, some not, some earned, some just plain luck"" (285). In my opinion, Gladwell shows that outliers are not all that different from other people at the start of their careers. They are just lucky enough to come across certain opportunities throughout their lives that bring them success. In fact, Gladwell believes that outliers are not really outliers at all. ""The Matthew Effect"" is one of my favorite chapters. Throughout the chapter, Gladwell uses statistical analysis to show that athletic and educational age cut-offs greatly affect one's success. Older children in the cut-offs seem to show more ""talent"" than those who are younger, but that is only because they have had more time to develop physically and mentally. As a result, the older children are given special opportunities, which accumulate and bring success. I also like ""Rice Paddies and Math Tests."" In this section, Gladwell explains that Asians are better at math because of their language and culture. He presents many valid points. For instance, he mentions that Asian languages are shorter and more logical than Western languages so Asian children learn how to count at an earlier age than their American counterparts. Once again, this initial advantage results in an ""accumulative advantage,"" in which Asians like math more, try harder, and perform better. Although I agree with most of his arguments, Gladwell excludes any information that contradicts his points. For example, any sports fan can probably list famous athletes who were born right before the cutoff date. I personally know successful people who are the youngest on their team or in their class. I also know of non-Asian people who are excellent at math. Albert Einstein was European, yet he is remembered as a genius of mathematics and physics. Unfortunately, Gladwell does not include any of these exceptions to his rules in ""The Matthew Effect"" and ""Rice Paddies and Math Tests."" Nevertheless, I enjoyed reading Gladwell's book. Although some of the chapters moved slowly, it was a fast read overall. Gladwell's stories encouraged me to look at success from a different perspective. Living in the United States, I have been reminded all of my life about the ""American dream"" and told that as long as I work hard, I will be successful. However, as Gladwell theorizes, hard work is not the only determinant of success.",2011-03-26
,5,,,2011-03-26
,5,,,2011-03-25
Irene Rhoades,1,d,d. edffdsxawesss,2011-03-25
,5,,,2011-03-23
,5,,,2011-03-23
,4,,,2011-03-21
,5,,,2011-03-21
,4,,,2011-03-20
,5,,,2011-03-20
,5,,,2011-03-19
,5,,,2011-03-19
Churl,4,,,2011-03-17
James Nations,4,,,2011-03-16
Joseph Tillman,2,,,2011-03-16
Shannon Wiedenman,5,,,2011-03-14
utjim,4,,,2011-03-14
Mary Beth Mitchell,5,,,2011-03-13
jayhantz,4,,,2011-03-11
Jermaine Cameron,5,,,2011-03-11
Vijay Duraipalam,4,,,2011-03-11
David Reule,4,,,2011-03-11
Dale Moore,4,,,2011-03-11
Suzy Eynon,5,,,2011-03-09
Dean Lyon,4,,,2011-03-09
dchand30,4,,,2011-03-08
Emily Rasmussen,4,,,2011-03-08
Readsalot4,3,,,2011-03-07
Debbie Wong,3,,,2011-03-06
Pauline Murray,4,,,2011-03-01
Robert Burris,4,,,2011-03-01
Valerie Geraci,5,,,2011-02-28
Dana Wood,3,,,2011-02-27
Sung-hyun Yu,4,,,2011-02-27
Rodrigo Collada,1,,,2011-02-25
Mark Partin,5,,,2011-02-24
Afzal Tarar,4,,,2011-02-23
nancy wagner,1,,,2011-02-21
TheBookseller,5,,,2011-02-21
Charli Weir,1,,,2011-02-21
Elired03,5,,,2011-02-21
michael carlson,2,,,2011-02-21
weaverbeaver13,4,,,2011-02-20
Brian Sutow,3,,,2011-02-20
Jacqui DuBois,4,,,2011-02-20
John Dussliere,5,,,2011-02-19
Neeraj Kanhere,4,,,2011-02-18
emily leyva,5,,,2011-02-18
Eric Johnson,5,,,2011-02-18
Manish Vatsayayan,5,,,2011-02-17
a-n-m,5,,,2011-02-17
James Burchett,3,,,2011-02-16
Cyrus Farzad,4,,,2011-02-16
P-Soto,5,,,2011-02-14
Arthur Lebedin,5,,,2011-02-14
Jim Lentine,4,,,2011-02-13
Shiekra,5,,,2011-02-12
Trisha Crabbs,4,,,2011-02-10
Ray Rempel,4,,,2011-02-09
Klovn,4,,,2011-02-07
sweetjayne,5,,,2011-02-07
Nina Chychula,3,,,2011-02-04
JimmyStewartNook,4,,,2011-02-04
Melanie Narekiewicz,2,,,2011-02-03
Steve Hill,5,A Must Read!,"A Must Read!. This book will change the way you view the world and more importantly your life. As a graduate business student, I would like to see this become required reading.",2011-02-01
todd steele,5,,,2011-02-01
Matthew Nelligan,5,,,2011-02-01
splatfrog,4,,,2011-01-31
Jordan Brooks,5,,,2011-01-31
Tom Cavanaugh,5,,,2011-01-30
Dave Girolamo,5,,,2011-01-29
Chenster02453,5,,,2011-01-29
djmilbrand,5,,,2011-01-28
Sheryn Billue,5,,,2011-01-28
CourtCus,4,,,2011-01-27
Danielle MacGregor,4,,,2011-01-26
Jason Elphick,5,,,2011-01-26
David Cogswell,4,,,2011-01-26
Cynthia Patterson,5,,,2011-01-24
Rebecca Timms,4,,,2011-01-23
ChrisC58,4,,,2011-01-23
Elvis Mac Leod,5,,,2011-01-23
Matthew O'Brien,1,,,2011-01-21
Katy Compton,2,,,2011-01-19
Tanya Ungar,5,,,2011-01-19
cyrano24100,5,,,2011-01-18
Karen Pope,4,,,2011-01-17
Brian Carter,5,,,2011-01-17
WauwaWoo,5,,,2011-01-16
UinBklyn,3,,,2011-01-16
Katye Brought,2,"Interesting read, though flawed approach","Interesting read, though flawed approach. I read this for a book club, and have never read any of his stuff before. That being said, it was an interesting read. I felt he had relevant points and research to back up his opinion (though there is research for every opinion). I agree with his overall point, which is nurture plays a larger role than nature. He takes a rather cynical approach though and rules out desire and the will to achieve something. Of course, the circumstances need to be right for something to happen, but I believe if you have the will you will find those circumstances. So read for the information, but take it with a grain of salt.",2011-01-15
sk13812,5,,,2011-01-13
Tim Bridges,5,,,2011-01-13
Jan Daugherty,5,,,2011-01-11
BritneyP,4,,,2011-01-11
john roache,5,,,2011-01-10
Carol Linam,4,,,2011-01-08
JANETTE LOVE,2,,,2011-01-08
InnerLife,3,,,2011-01-08
Caitlin Inglehart,4,,,2011-01-06
Colin Burke,5,,,2011-01-05
m-k_landrieu,5,,,2011-01-03
John Sanborn,5,,,2011-01-03
Twent,5,,,2011-01-03
Old_Nuke_Engineer,4,,,2011-01-03
Lindsay Schrock,4,,,2011-01-03
Kirk Kimbel,3,,,2011-01-02
chodgetx,4,,,2011-01-01
Angela Heath,4,,,2011-01-01
Stephanie Hill,5,,,2010-12-30
Ron_L,4,,,2010-12-30
,5,Highly recommend,Highly recommend. Very interesting and insightful,2010-12-30
whiner,2,,,2010-12-30
Jeffrey Topor,4,,,2010-12-29
Benjamin Rosner,4,,,2010-12-29
Mara Hsiung,4,,,2010-12-29
Christine Sindelar,5,,,2010-12-28
Joe Campos,4,,,2010-12-28
Rebecca Lew,5,,,2010-12-27
Sarah Mancini,4,,,2010-12-27
eielson88,4,,,2010-12-27
Camila Liotti,5,,,2010-12-27
DMoneyCA,3,,,2010-12-27
Bryon Grant,5,,,2010-12-27
Matt Bown,1,,,2010-12-27
Chris Passudetti,1,,,2010-12-26
SHIRLEY HERNANDEZ,5,,,2010-12-26
Nicole Smith,5,,,2010-12-26
Kim Spight,4,,,2010-12-24
Martha Pellegrino,5,,,2010-12-23
Kim Bui,5,,,2010-12-23
ChristianPiatt,4,,,2010-12-23
Colby Schneider,4,,,2010-12-22
Maxwell Riggsbee,5,,,2010-12-21
Yauden,4,,,2010-12-20
Derek Dang,5,,,2010-12-18
Robert Hopwood,1,,,2010-12-16
Kurt Peterson,5,,,2010-12-15
Joyce & Jim Norman,5,,,2010-12-14
Andrew Luten,2,,,2010-12-14
Steven Kalfen,4,,,2010-12-12
Lisa Earnest,4,,,2010-12-12
Varun Manocha,5,,,2010-12-10
Rebecca Himm,4,,,2010-12-09
Augusta Alwang,5,,,2010-12-09
,5,My favorite of all his books!!,My favorite of all his books!!. A must read for all MG fans.,2010-12-08
Dion Davis,3,,,2010-12-07
Eric Feinstein,4,,,2010-12-07
,5,Outliers,"Outliers. Summary:
In the amazing book ""Outliers"", Malcolm Gladwell shows the reader, the best and brightest, and most successful. He answers the question ""how are high achievers different from ordinary people?"" He also says what to pay attention to within that person or what is around them. He explains what the Beatles and Bill Gates have in common, the unusual success Asians have in math, and the hidden details in famous athlete. With all these tricks of the trade that Gladwell explains, with enough practice can help you excel in anything you dream.

Review:
Through this intelligent business journey described in ""Outliers"", Gladwell sets a fine line for the most potential in the business world today. Malcolm Gladwell's most repeated and stressed points are, to pay attention to the little things, and think about the bigger picture as your journey through life goes on. But to get this picture you need to practice and practice. Once you reach the 10,000 hour mark, you can experience your glory in the business. Throughout this story little points are hinted, and sometimes the little things in life turn out to be the biggest in your career.",2010-12-07
charles mclaughlin,5,,,2010-12-05
RHONDA MUMMEY,4,,,2010-12-05
Jason Lamb,4,,,2010-12-05
Natalie Cook,4,,,2010-12-05
Cameron Smith,4,,,2010-12-02
Galen Young,3,,,2010-11-30
James Bonine,4,,,2010-11-30
Susana King,5,,,2010-11-30
sandiek,5,Interesting Theories Of Success,"Interesting Theories Of Success. In Outliers, The Story Of Success, Malcolm Gladwell shows research that puts forward the theory that success is a combination of factors.  While intelligence plays a large part, so do birth order, cultural assumptions, and above all hard work.  Individuals must have the ability to see opportunities and then have the skills to take advantage of them.

One of the earliest chapters focuses on professional hockey players.  They are overwhelmingly born in the first three months of the year.  Inexplicable coincidence?  No, more likely that this phenomenon is the result of age cutoffs in sports teams, so that those born in January, February and March are usually the oldest on their teams, so more developed and more likely to be noticed.  Those noticed are picked for more advanced teams where they get more training, better coaching and more practice and playing time, all of which give them the opportunity to become better players than those who are left on their first skill level teams.

This plays out over and over again when trends are seen.  The dot-com millionaires?  Almost all were born from 1952-1955, when the computer was first introduced to the public, and kids in schools could get hours upon hours of programming time.  Successful musicians?  Most practice hundreds more hours than those who just never quite make it to the top.  Both groups are talented, but one group takes advantage of opportunities and hard work to develop that talent.

In one study, bright children in California were tested and tracked for over forty years.  Although all started in the brightest groups, by adulthood they had fallen into the superstars, the average and those who didn't quite make it.  Luck of the draw?  That assumption can be challenged when the facts show that those in the bottom group almost overwhelmingly had parents who were uninvolved in their lives and who didn't help their children focus and refine their talents.  Parenting styles seem to make a big difference.

Gladwell has written a thought-provoking book.  His thesis can be summed up in this quote: ""...success follows a predictable course.  It is not the brightest who succeed.  Nor is success simply the sum of the decisions and efforts we make on our own behalf.  It is, rather, a gift.  Outliers are those who have been given opportunities--and who have the strength and presence of mind to seize them. ...To build a better world we need to replace the patchwork of lucky breaks and arbitrary advantages that today determine success--the fortunate birth dates and the happy accidents of history--with a society that provides opportunities for all.""  This book is recommended for readers that are interested in learning how the world works and how we might improve it.",2010-11-28
Marlon McCree,5,,,2010-11-28
Vachan,4,,,2010-11-27
Trey Owens,5,,,2010-11-27
Rick Shoup,1,,,2010-11-27
Keith Frede,4,,,2010-11-25
SusanLS,3,,,2010-11-25
Heidi Gould,5,,,2010-11-24
Monika28,4,,,2010-11-23
Michael Ross,5,,,2010-11-23
mshuts74,5,,,2010-11-20
John D. Eubanks,5,,,2010-11-20
David Williams,5,,,2010-11-20
melanie waits,4,,,2010-11-19
Stephanie Audette,5,,,2010-11-15
asceticLee,5,,,2010-11-15
Kevin Yancey,5,,,2010-11-14
Daire Fontaine,5,,,2010-11-09
Autry Pruitt,5,,,2010-11-09
April Gibson,5,,,2010-11-07
Jorge De La Pena,5,,,2010-11-06
Edward Ward,3,,,2010-11-04
EricLoscheider,5,,,2010-11-04
Karen Morton,5,,,2010-11-04
Jacqueline82,4,,,2010-11-02
garry kelman,4,,,2010-11-02
Jonathan Hunsucker,5,,,2010-10-30
MaryB92,3,,,2010-10-27
Collin Fischer,5,,,2010-10-26
Mela Miroff,5,,,2010-10-26
Jeff Lee,5,,,2010-10-26
Prathipkumar Rajasekar,3,,,2010-10-25
paulette cervenka,5,,,2010-10-25
shortbread,5,,,2010-10-24
John Silak,4,,,2010-10-22
ccamp,5,"Superb, intelligent, fascinating: everyone should read this book!","Superb, intelligent, fascinating: everyone should read this book!. Outliers by Malcolm Gladwell is one of the most educated, eye-opening, reader friendly books I have ever read. And that's saying something. Being thirteen years old, many books relating to this topic are quite complex and hard to understand. However, Outliers has understandable comparisons and simpler topics in a way that makes it comprehendible but interesting at the same time. Now don't go thinking this is a simple, seventh grade read. It's not. Outliers is sophisticated and intelligent.
	In this succulent statistical story of success, Malcolm Gladwell talks about the outliers of humanity: Bill Gates, Joe Flom, Christopher Langan, and so on. He discusses why Asians are good at math, ""The Ethnic Theory of Plane Crashes"" (title of chapter seven), and what really happens over summer vacation for high poverty and upper class. And most of all, he talks about their stories. According to Outliers, there is no such thing as ""rags to riches."" All those remarkable and extremely successful people got where they were by some chance, and ten thousand hours of practice. Ten thousand hours. That's the magic number. If you get that many hours of doing something, then you will be a master. However, it takes more than drive to get to this ambitious goal: you have to the opportunity to reach it. It just so happened that Bill Gates's school was one of the first to have a computer terminal, and it just so happened that he lived right by the University of Washington which just so happened to also have a computer terminal with free hours from three to six, and so on and so on. 
I only have one argument with Malcolm Gladwell on his book. He forgot to account for genetics and the exceptional person's drive that makes him want to spend every possible moment programming on a computer. How would Joe Flom have become one of the most successful lawyers in America if he hadn't tried hard at school and worked hard enough to get into Harvard Law. Yes, these people had outstanding chances, but without their drive, they would be nowhere.
	I loved Outliers. Malcolm Gladwell did his homework. He uses graphs, charts, and illustrations to convey his point. He gives real-life examples of experiments. Malcolm Gladwell is just right. Outliers changed my world.",2010-10-19
Christabel Lo,5,,,2010-10-19
Matt Hollingsworth,5,,,2010-10-19
cbalanesi,5,,,2010-10-18
Jordan Hom,4,,,2010-10-17
,5,,,2010-10-12
,5,,,2010-10-12
,3,,,2010-10-11
,5,,,2010-10-07
,5,,,2010-10-07
,2,,,2010-10-05
,5,,,2010-10-05
,4,,,2010-10-05
,5,,,2010-10-02
,5,,,2010-10-02
,3,,,2010-10-02
,1,,,2010-09-29
,5,,,2010-09-29
,4,,,2010-09-29
,5,,,2010-09-28
,4,,,2010-09-28
,4,,,2010-09-26
,1,,,2010-09-26
,5,,,2010-09-25
,4,,,2010-09-23
,5,Food for thought--and discussion,"Food for thought--and discussion. ""Outliers"" reminds me of the best that important writers can do-challenge our pre-conceived notions about life's lessons with well researched, clearly written convincing refutations of the status quo. Whether you agree or disagree with Gladwell's conjectures, this is a great book to discuss with friends; it's perfect for a book club choice. Highly recommended.",2010-09-20
,2,,,2010-09-17
,5,,,2010-09-16
,4,,,2010-09-16
,5,,,2010-09-15
,4,,,2010-09-15
,5,,,2010-09-13
,3,,,2010-09-12
,5,,,2010-09-11
,5,,,2010-09-11
VTSkiKid,4,Intriguing,"Intriguing. Have you ever been jealous of someone else's success or wanted to be as successful as some wealthy or talented celebrity?  According to Malcolm Gladwell, author of the book, Outliers, chances are if you were born at the right time of the year, and the right time of the century, have luck on your side and are willing to work lots, you, too, can be on the cover of Forbes Magazine.  In short, if you thought success was all about being innately amazing, this book will change your thinking. And even better, I recommend this book, with only a few reservations.
The first chapter of the book talks about why almost all pro hockey players are born in the first three to four months of the year.   A large part of hockey is being able to push each other around.  Therefore being older and most often bigger than others is a huge advantage.   These older and therefore bigger kids then get chosen for the travel team with the best coach and they get the most playtime. And after a few seasons of preferential treatment these kids are superior.
Another huge part of success, that is largely unexplainable, is straight up luck.  Why did Bill Gates's middle school's mothers' club choose to buy a state of the art computer?  What if he had been born just two years earlier and the technology did not exist when he got to middle school?  Or what if he had been born two years later so that by the time he was in middle school, the demand for computers was so high that it was tough for kids to get time on the system?  He might not have gotten all that time that he easily snatched right up.  As you can see much of success is pure luck.  But the biggest reason Bill Gates succeeded is because he went on to practice his programming.
Just because of when you are born does not trump practice, and the book even agrees.  For example, if you have 10,000 hours of practice by the time you are eighteen, you will be a pro at what you are doing.  Want some real world examples? Just look at Tiger Woods, Bill Gates or Bill Joy.  The amount that Bill Gates and Bill Joy worked from the time they started programming in late middle and early high school is enormous.  The stories that Joy tells of all the time he put in programming blows your mind when you realize there was absolutely nothing else going on in this kid's life.  This young programmer and his colleagues loved what they did.  So they did it lots, and lots and lots! And, look at them now, they're really successful.
I would definitely recommend this book particularly to students because of the stress that some undergo from worrying about the future.  But I will warn you, it may get a bit tedious at points.  Gladwell's writing can go off in tangents.  However, I'm glad I read it and was able to add some awesome information to my repertoire.  So go ahead, read on!",2010-09-10
,4,,,2010-09-05
,5,,,2010-09-05
,5,,,2010-09-03
,5,,,2010-09-01
,5,,,2010-09-01
,5,,,2010-09-01
,3,,,2010-08-31
,3,,,2010-08-30
BigLar81,3,Practice makes perfect!,"Practice makes perfect!. I always thought that certain people posses traits which make them better at somethings than most. But this book does a great job dispelling this type of thinking. The stats are striking and make sense. A good read in my opinion for all readers. I still think that some people are just naturally better at things, especially sight or peripheral vision which make them better at sports than most, but practice could account for that as well. This books goes into the background of why people are better at things. It makes sense.",2010-08-29
,5,,,2010-08-27
,5,,,2010-08-27
,4,,,2010-08-27
PR_Gal,5,This book rocked my world!,"This book rocked my world!. Mr. Gladwell makes some stunning observations. My childhood Pollyanna ideals that if you just work really hard, wealth would be easy are now replaced with real ideals. It's more than hard work - it's timing, circumstance, luck, and more. The chapter on plane crashes is absolutley fascinating. I didn't need to make it required reading for my staff - they enthusiastically embraced it with a sigh and a ""wow!"" when they finished. The chapter is an extreme example of communication across cultures. As communicators in a diverse community, my team now has a new understanding and approach to cross-culture communication. This book will make great Christmas gifts to my kids in college. I sure wish I had this book when I was in college! I recommend this book wholeheartedly!",2010-08-26
,5,,,2010-08-26
,5,,,2010-08-26
,5,,,2010-08-25
,4,,,2010-08-23
,3,,,2010-08-22
,1,,,2010-08-20
,2,,,2010-08-20
,4,,,2010-08-20
,5,,,2010-08-20
,5,,,2010-08-19
,5,,,2010-08-19
,4,,,2010-08-19
,5,,,2010-08-18
,5,,,2010-08-17
,3,,,2010-08-14
,4,,,2010-08-11
,4,,,2010-08-10
,5,,,2010-08-09
,5,,,2010-08-07
,2,,,2010-08-07
,5,,,2010-08-05
,4,,,2010-08-04
,2,,,2010-07-24
,5,,,2010-07-23
,5,,,2010-07-19
,1,,,2010-07-19
,2,,,2010-07-19
,4,,,2010-07-19
,4,,,2010-07-17
,5,,,2010-07-17
,2,,,2010-07-15
,4,,,2010-07-15
,5,,,2010-07-13
,5,,,2010-07-12
,4,,,2010-07-10
,1,,,2010-07-06
,4,,,2010-07-04
,3,,,2010-07-03
,4,,,2010-07-02
,5,,,2010-07-01
,3,,,2010-06-29
,4,,,2010-06-29
,5,,,2010-06-28
,5,,,2010-06-27
,4,,,2010-06-27
,5,,,2010-06-25
,4,,,2010-06-24
,3,,,2010-06-21
,1,,,2010-06-20
,4,,,2010-06-19
,5,,,2010-06-15
,5,,,2010-06-14
,4,,,2010-06-09
,5,,,2010-06-08
,5,,,2010-06-06
,1,,,2010-06-06
,5,,,2010-06-06
,5,,,2010-06-04
,4,,,2010-06-03
,4,,,2010-06-03
,4,,,2010-06-02
,1,,,2010-06-02
,4,,,2010-05-31
,5,,,2010-05-29
,5,,,2010-05-25
,5,,,2010-05-24
,5,,,2010-05-23
ALnoor,2,Its not as simple as that.,"Its not as simple as that.. In Outliers, Gladwell tries to pinpoint the logic behind people's success. According to Gladwell, no longer does success stream from high IQ or self-intelligence, but more from a legacy and luck. As Gladwell puts it ""it's being in the right place at the right time"". In a nutshell - opportunity + hard work = success 
According to Outliers, achieving success is solving a formula, but can achieving success be as clear-cut as this? Of course not.
Personally, I couldn't really get into this book. Though it did have some very interesting points I had not thought of, the book runs off on way to many tangents that only lead to illogical conclusions with a deep lack of practical intelligence. 
As a writer, Gladwell has a comfortable and flowing writing style. Though outliers is an engaging read at times, I would stay away unless I want to get bombarded with illogical conclusions and boring unrelated facts.",2010-05-20
,5,,,2010-05-18
mls123,5,Great book for discussion groups,"Great book for discussion groups. ""Intelligence matters only up to a point.Other things-things that have nothing to do with intelligence-must start to matter more.""The ""other things""the author examines are the external factors,the""X""factors, which account for personal success-these include,among many examples, the birth month of youth hockey players,the proximity of a young Bill Gates to one of the first college computer centers,the random acceptance of a child from a poor neighborhood into a charter school.Gladwell is a master storyteller, and his own ""outlier"" story at the book's end is gripping.An excellent book to combine with this is David Shenk: The Genius In All of Us, which examines the internal factors responsible for success.Combined, these two books explain the secrets behind high achievers.It's important to note that Gladwell is a journalist, not a social scientist. He makes sweeping conclusions based on anecdotal evidence and is highly selective in the examples he uses. Shenk's book, The Genius In All of Us, on the other hand, is well-documented;in fact,his bibliography is almost as long as his texts.Both authors agree that success is not genetically determined.",2010-05-14
,5,,,2010-05-13
,3,,,2010-05-12
ConsciousLady,4,Great read,"Great read. Recommended to all. You will definately gain good insights,excellent for anyone especially parents with growing children. Good guidance.",2010-05-10
,4,,,2010-05-07
,5,,,2010-05-07
PamelaCarey,4,"What's an outlier, anyway?","What's an outlier, anyway?. I am glad I ordered this bestseller.  After reading BLINK, I was hoping that this work of Gladwell's wouldn't be as dry and difficult to read.  It definitely wasn't.  I learned the meaning of an outlier - never heard the term before - and agreed with some of his theories of family influence and opportunities knocking.  However, I disagreed with others, such as the oldest children in a class having the most lead time in growth, hence athletic abilty, agility, intellectual development.  As the mother of two sons who played professional baseball, I cannot attest to the latter theory, since it would apply to one son with an early birthday, but not to his brother, who advanced in the professional leagues well beyond his older brother and had a much later birthday.",2010-05-06
,5,,,2010-05-04
,1,,,2010-05-04
,5,,,2010-05-03
,5,,,2010-05-03
,5,,,2010-05-02
,4,,,2010-05-02
,4,,,2010-04-30
,3,,,2010-04-29
,5,It's All About the Opportunities,"It's All About the Opportunities. I have always wondered how extremely successful people have done it. I figured they were just really good at what they do and they worked really hard. Gladwell explains that, yes, they did put in 10,000 hours of hard work, but they also had many opportunities that led them to their success. Bill Gates had the opportunity to spend hours with a computer doing computer programming while he was in eighth grade. He was therefore way ahead of all his peers in the technology department and was able to create Microsoft. It's not that Bill Gates was ridiculously smarter than everybody, he just had more opportunities than them. Gladwell does a great job of explaining that success is not just how one individual worked hard to get where they are. He explains that it matters what year someone was born and where they came from. Outliers, as in the people that are so much more successful than the average person, are not necessarily the smartest ones; they are the ones that had the most opportunities. This is the first book I have read of Gladwell's and I will definitely be reading the others.",2010-04-29
,3,,,2010-04-27
,5,,,2010-04-27
,3,,,2010-04-23
,5,,,2010-04-22
Angela2932ND,4,What Price Success?,"What Price Success?. All of Gladwell's books have been fascinating reads! This book is making me think about my own growing up years/culture/class background, and the impact on my life decisions. It makes me think about decisions I've made regarding my children, and how my husband and I bring our different life stories to bear on this. Gladwell has a way of presenting social psychology through a very engaging format. The main thesis of this book is that success is an accumulation of advantages, coupled with the ""10,000 hour rule.""  The book does get to be repetitive, but is entertaining enough to make it feel worth it. I didn't alway agree with his perspective, however. An example is in presenting the KIPP schools, and the role of the extensive hours devoted to studies as a meaure of the success of the students. What bothered me about this is that it does not take into consideration the cultural context of the students, and whether this success comes at too great a cost. I would have liked to see the ""you can be successful if you put in 10,000 hours"" tempered by also raising the question of whether the ""success"" is really worth it and what such success means in terms of one's identity, value system, or other lost opportunities.",2010-04-21
,5,,,2010-04-19
,4,,,2010-04-19
,5,Fascinating,"Fascinating. Outliers by Malcolm Gladwell is one of the most fascinating books I've read since college. Utilizing true stories woven to prove his theory, Gladwell manages to envelope the reader into situations and true stories of the success of people such as Bill Gates. Gladwell's tales spin a story that convinces the reader of the phenomenon of the ""outlier"" and leaves you with this message: if you've found success in life, it's not just due to hard work or intelligence. You can thank a whole string of people who gave you gifts along the way, in the form of chances, which ultimately impact your success.",2010-04-19
,5,,,2010-04-13
dembies,5,"Good Enough to Make Me ""Blink""","Good Enough to Make Me ""Blink"". Word of mouth recommendations intrigued me enough to pick up this book.  It wasn't a sticky jacket that made me want to keep it in my hands until I finished; it was the riveting examples Malcolm Gladwell cites to support his theories. His explanations answered questions lurking in my mind, and his theories, if heeded, can indeed help one to understand how success--defined in different ways--can be achieved.  Additionally Gladwell is a writer--a man whose words flow with style, a quality deeply appreciate.  I'm not giving anything away when I say he truly saved the best for last--don't skip ahead, but know you're going to read the last chapter with a smile on your face.  I quickly recommended it to others, went to buy another Gladwell book, ""Blink,"" and have to finish this review before I sit down with that book in my hands--I may not want to put it down.",2010-04-08
,1,,,2010-03-30
,5,,,2010-03-28
,3,,,2010-03-23
Econo,5,A Compelling Case for How Outliers Happen,"A Compelling Case for How Outliers Happen. Using a numerous assortment of examples, the author provides a compelling recipe for creating an extraordinary human:

IQ around 125 (more is ok, but not necessary
At least 10,000 hours of practice
Lots of good luck
Important help from other people at key points during baking.

I am convinced that these steps are necessary, but I do not know if they are sufficient to always work.",2010-03-23
,5,,,2010-03-22
,4,,,2010-03-17
,3,,,2010-03-15
,5,,,2010-03-14
,5,,,2010-03-13
BeachGirl_in_the_Big_City,5,Love this Book,"Love this Book. I am a big fan of Malcolm Gladwell. I actually started with this book and then read the rest of his previous works. This is a fantastic read. I was a psychology major so it was very relevant to what I had studied as well as everyday life. Outliers examines how those individuals who achieved success were a product of their environments and life circumstances. On the one hand it's disappointing to think that hard work isn't enough but on the other hand I like the idea that sometimes if someone fails to succeed it isn't because they didn't work hard enough or that they weren't qualified, it might just be a product of their circumstances. I love the way Gladwell uses scientific experiments to justify his claims. It gives more validity to the book than if it were just his ideas.

Because of this book I have a more positive outlook on things. I've been inspired to find my strengths in the cards that life has dealt me and to focus on those strengths rather than waste time on ambitions that may never be realized. 

If only I were born in a recession! and not trying to succeed at a career in one ;)",2010-03-12
,5,,,2010-03-10
,3,,,2010-03-10
,5,,,2010-03-10
,4,,,2010-03-10
,4,,,2010-03-09
,5,,,2010-03-09
,5,,,2010-03-07
,2,,,2010-03-07
,4,,,2010-03-07
,4,,,2010-03-04
,5,,,2010-03-02
,5,,,2010-02-26
,2,,,2010-02-25
,4,,,2010-02-25
,4,,,2010-02-25
,5,,,2010-02-25
