reviewer,stars,title,review,date
,5,Must Read!,"Mr. Gladwell This semester in high school our class read your book, Outliers. At first, I thought this was another mundane English book that was part of our curriculum, but I was proved wrong. Outliers allowed me to see the world of success in a whole new perspective compared to what I saw before. In senior English, the course is designed around ourselves and our relation to the world. We explore diversity, religion, and even naming. Our central question of the course asks how time and place define an individual, and I think your book answers that question perfectly. The stories you talked about in the novel each have certain circumstances and problems which influence the development of the character in them, and it really shows how our successes and failures is determinant on not only our ability but also on our environment. To me, the most interesting chapter in your book is Rice Paddies and Math Tests, where you looked into how and why people of Asian descent have higher math scores throughout the world. It was really cool to see how cultural tendencies that are often overlooked can be influential in aspects like education, where usually people correlate ability with effort. I also like the chapter The 10,000 Hour Rule, where you showed how people who have become great in their respective fields have a commonality between them: Practice. Often when people think of the greats such as Bill Gates and The Beatles, they think that those individuals and groups have impeccable talent. But the 10,000 Hour Rule not only makes sense, it's a great way to get people motivated. As the saying goes, ""Practice makes perfect"". The idea that successful individuals have been given opportunities and have made the best of them is hope for us all in different situations. The only question I have about this book is in the chapter Marita's Bargain. I understood the idea that opportunities are the key to success, and that for the world to have more ""Outliers"", we need to get more opportunities to more people. My question is, how would you propose to do this? Do you think that the American education system is showing how its students can take advantage of the opportunities in their country? All in all, I really enjoyed reading Outliers. It was not another mundane English book to trudge through, but rather a stimulating, intellectual novel that built upon facts. I think that the lessons I learned in Outliers will stay with me for a long time to come.",2011-03-28T01:01:10.000+00:00
,4,Chris G.'s Review,"Dear Mr. Gladwell,
	Throughout the last semester, my high school English class has been reading and discussing ""Outliers"". For every lesson in this class, we try and tie it to our essential question, which is ""to what extent does time and place define a person?"" In ""Outliers"", this idea of time and place is brought up constantly throughout the book, with you constantly brining up the idea that outliers are the way they are due to the opportunities given to them instead of the commonly believed idea that they are outliers due to natural talent. In several instances in the book, people were given advantages in life based off of the time and/or place in which they were born. This was prevalent in the hockey players getting a large advantage if they are born in the beginning of the year, or even that Bill Gates was born during the right time and in the right place to be a pioneer in the computer industry. I really found both of these chapters interesting, as well as chapter 3 which focused on an IQ threshold.  The first chapter, The Matthew Effect, was a very interesting concept to me. It was a great chapter to start off the book with because it gave a preface for everything to follow by explaining that hockey players born in the beginning of the year have a large advantage over those born later on. This concept makes a lot of sense, but it is just something that I have never really thought about. The second chapter, the 10,000 Hour Rule, was to me the most interesting chapter in the book. It went against all conventional knowledge that people were skilled at something based off of talent, and instead brought up the idea that they are skilled because of how much experience they have. The idea that you will master a field once you have performed 10,000 in it is also an interesting concept, although I do not know how true it is. Even though there are a few examples of it taking people 10,000 hours to master a subject, I still do not feel that value holds true in all circumstances. For example, I am sure that a lot of professional golfers have spent 10,000 hours on the game, and yet no one has come close to mastering it. Every golfer makes mistakes, and I feel that it will never be mastered. So while I think that the rule is a good general rule, it still does not hold true in every situation. Chapter 3's concept of an IQ threshold was also extremely interesting. Before reading this chapter, I had always thought that a higher intelligence would generally directly correlate to a higher level of success. However, after reading the chapter, I entirely agree with your viewpoint. Once the threshold is reached, social skills and networking are necessary to succeed. I have noticed that some people are able to make up for a lack of intelligence with their social skill. Even though someone has not reached the threshold, I believe it is still very possible for them to be more successful than someone who has. A lot of the concepts presented in your book hold true in my experiences with golf. The best players are generally those whose parents also play golf. This gives them an advantage they were born with that generally allows them to develop faster and practice more. This means that someone who is born with less skill but has this advantage can surpass someone with more skill but who lacks this advantage.",2011-03-27T23:37:17.000+00:00
,4,great,great,2011-03-27T23:35:44.000+00:00
,4,Gladwell's Outliers Connected to the Teachings In a 12th Grade English Class,"Through the reading of the novel Outliers I have concluded that this particular book contrasts very well with the lessons being taught in my senior English class. Throughout the entire course we are connecting everything we learn to one essential question. To what extent do time and place define a person? I feel that Gladwell's Outliers is a great example of real life situations that connect perfectly to this question. Gladwell talks a lot about success and why and how a person gains it. This is the base of the essential question I am studying in my class because success is one of the main things that defines a person. Every chapter in this book relates to the essential question in one way or another. In the chapter The Three Lessons of Joe Flom, Gladwell focuses mainly on how disadvantages became opportunities. He tells the story of a family living during the depression and how he gained success. The Janklows story focuses on being in the wrong place at the wrong time and how they took advantage of the situation to find the success they needed. I enjoyed how Gladwell told the story of the Janklows and interpreted in his own way. In the chapter Rice Paddies and Math, Gladwell focuses on how hard work and the right opportunities will give a person success. He mentions the Asian society and the work styles they have. Due to where they lived technology was not available which forced them to focus on their work. He states that they worked harder than any other occupation pore modern era. Living in a place with less technological advantages really helped the workers gain the success they were looking for. In the chapter Marita's Bargain, Gladwell turns his attention over to a young girl who is given a chance. Marita's story connects perfectly with the essential question. She is underprivileged and living in poor community with her mom and because of this she is given the opportunity to attend a special school. Due to Marita's living conditions she was given the opportunity to possibly make it somewhere in her life. If she had been living somewhere else she might not of gotten the chance she did. This one change in her life helped define who she is as a person today and changed her life forever. I particularly liked this chapter because I felt it connected the most to the essential question. Marita was given an opportunity because of where she was living and what was going on in her life at the time. The entire book Outliers reflects the essential question I am studying and each chapter has a point in it that can connect perfectly to it.",2011-03-27T23:34:28.000+00:00
,3,Outliers Review,"Dear Malcolm Gladwell,
	My name is Becca Purtell and I think that the ideas in your book Outliers, relate to the main question that is essential to my English course; to what extent do time and place define a person?  In my class, we have a central question that we focus on throughout the course while reading literature to help us draw connections with what we learn.  The chapters regarding "" the Roseto Mystery"", ""the 10,000 Hour Rule"", and ""The Three Lessons of Joe Flom"" relate specifically to the central question of my course.
	The Roseto Mystery chapter explains how the Rosetans moved from their homeland and settled in a small city that consisted of people only pertaining to their specific ethnicity.  The chapter clarifies that the Rosetans tended to have a longer life rate than other people in the cities surrounding them.  These Rosetans were not in shape and they smoked &amp; drank, but they showed signs of excellent health.  Even Rosetans in other cities were not as healthy as them.  Research later showed that the reason these Rosetans had such a life rate was because of their lifestyle.  They were friendly and visited each other often.  As many as up to three generations lived in one house and grandparents were received with great esteem. They lived in a carefree environment.  In relation to my essential question, the Rosetans are a perfect example of how place defines a person.  The atmosphere and lifestyle of this particular Rosetan culture enabled many people to live longer than they normally would had they been living in another city or country.
	The 10,000 Hour Rule also relates well to how time and place ultimately define a person.  In this chapter, you claim that one must have 10,000 hours of practice in their trade in order to be successful and make it big.  For example, due to Bill Gates' talent, chance, and opportunity to have free programming time from 3 am- 6 am, he was able to found Microsoft, a computer system used by millions of people daily.   For him, time and place played an extreme role in his success.  Had Bill Gates not lived near the University of Washington, he would not have been able to use the computer labs at 3 am in the morning; hence he would not have been able to achieve his 10,000 hours of experience.  Also, if Gates had not been able to access the free programming at 3 am, he would not have been able to practice his programming.  
	The Three Lessons of Joe Flom is very similar to my essential question regarding time and place.  Specifically, the setting of Joe Flom's life shapes the ways of his actions.  Since he was a Jewish man in New York, he was turned away from many of the New York firms, forcing him to create his own white shoe firm.  The fact that he was Jewish and living in New York during a time when Jewish people were not hired often in big New York firms shows the extent that time and place played on his opportunities.   Also, being born in the right generation was crucial for success.  If you were born during the Great Depression, you had many more opportunities for success because class sizes were smaller, there was less competition for jobs, and it was easier to get into better schools.  This example and statement show how large an impact time and place define someone's opportunity for success.",2011-03-27T23:27:06.000+00:00
DerekNewsome,4,Great Story- Outliers is a must read,"Malcolm Gladwell's ""Outliers- ""The Story of Success"" presents simple yet complex scenarios throughout the entire story. I read Gladwell's book during my Senior English class and I was very impressed with the way Malcolm writes. The story line all the way through the book is presented in a very creative, innovative and interesting manner. Gladwell discusses topics of what it takes to be successful, and whether or not summer vacation is a good or bad thing. Two characters that are talked about, Chris Langan and Robert Oppenheimer are talked about for most of the book. What make these two so interesting is their background stories. Gladwell does a great job comparing these two even though their childhoods were 100% different. The way his thoughts and information is presented are clear and neatly presented. Never once did I lose interest in what I was reading and I wanted to continue reading all the way to the end. You can see the love and passion that Gladwell has for his writing and that what made it so appealing to me and my classmates. There were though a couple things that were confusing and hard to understand. His thoughts are clear as I stated before, but they do become a little puzzling. And as a result of this there is another thing that may be of inconvenience. Some of the sections do become very lengthy and can become a tad boring. Even though the scenarios/topics are of a huge variety, some may seem targeted to only a certain group of people. For me in one instance, Gladwell was talking about summer vacation and whether it is a good thing or bad. He describes the students as the ""rich kids"" or the ""poor kids"" and some readers may find that as a little offensive. The final thing that I found confusing was Gladwell would present an idea, discuss it for some time and then move on to another and leave you wondering what happen with that topic. But in all, Malcolm Gladwell's book ""Outliers- The Story of Success"" is exactly what the title says, successful.",2011-03-27T23:01:46.000+00:00
,4,,,2011-03-27T22:58:16.000+00:00
ColleenFida,4,Colleen's Review,"Dear Mr. Gladwell,
	After reading your book, ""The Outliers"" for my Senior English class, I have been able to connect your interesting stories of success to our essential question. The question asks, to what extent does time and place define a person? The overall purpose of our essential question is for us to compare the many different scenarios and circumstances of time and place to the outcomes of success.  The question was consistently answered in many different ways throughout your book, while each chapter provided me with a lot of interesting and informative information as well. There were three chapters that stood out the most to me, and they were Chapter 1: The Matthew Effect, Chapter 2: The 10,000 Hour Rule and Chapter 5: The Three Lessons of Joe Flom.
	""The Matthew Effect"", fascinated me the most out of all of the chapters. The details about the cut-off dates and the ice hockey players' success rates were the most interesting because before reading, I personally believed that anybody's success was determined by the fact that either they were good or they were not. The information provided in this chapter can be related to our essential question because it explains that in order to be a very successful ice hockey player, the ideal birth month is right in the beginning of January thru March. I completely agree with this because of your well-explained reasons of how the children who are born in early January thru March have a better opportunity to be successful rather than those born later in the year. Also provided were the ideal birth months for other situations such as baseball, European soccer, and even school. Though, one question I have is: how many people actually have taken the opportunities given and became so successful that they are currently or have played on a national league? I have considered that since this is such a great opportunity, that a lot of parents who would want their children to be successful in a certain sport would"" plan ahead"", though I have never heard of anyone doing that before. Regardless of never hearing these facts however, I certainly trust the statistics and completely agree with this chapter's inspiring information. Perhaps I will have to test it out with my future family! 
	 ""The 10,000 Hour Rule"" was another chapter than I found interesting because I used to be a musician myself, and actually thought about what it took so many famous musicians to get where they are today. My favorite story in this chapter was about The Beatles. I listen to them occasionally, and I know a bit about each of them from the many biography books that my mother has collected, though I did not know their unique background story of how they became the legend that they are today. I found it interesting that they kept going and playing at one particular club in Hamburg for a long time, before obtaining success. Most people, especially myself, would give up once nothing great has happened. However, The Beatles took these opportunities as more practice, in which gave them the ""10,000 hours"" they needed in order to be successful. This scenario relates to our essential question because it explains that the opportunities given to The Beatles during that time and place were what made them what they were and still are, today. A question about this chapter is, are there other bands that had similar stories to The Beatles, and if so, who are they? 
	In ""The Three Lessons of Joe Flom"", I learned that the three key points to",2011-03-27T21:39:33.000+00:00
,3,"""Success"" seen in a new light","In Malcolm Gladwell's book Outliers, various stories of individuals who achieved success in several different ways are highlighted. In the ""10,000 hours"" chapter, Gladwell expresses the mantra ""practice equals perfect."" If you work, you will achieve success. I, too, believe in this concept. However, one of Gladwell's implications within the chapter is that if one does not start pursuing a talent or goal at a young age, one will not be successful. He also says if an inadequate amount of hours are put into one's pursuit, achieving success will, too, be.unsuccessful. I personally believe if one works hard, and truly wants to attain success, they will. If they start at 30 or do not put 10,000+ hours into their endeavor, it isn't the end of the world. There is still hope and great probability that they will be successful. Another chapter that sparked my interest was ""The Matthew Effect."" In this chapter, Gladwell uses statistics to express one's age greatly affects their success. He does so by analyzing hockey players. The children, who are the older ones in the cut-off, seem to show a greater amount of skill than those who are younger. Yes, this may be a coincidence, but I personally think this is only due to the fact that they have had more time to develop physically and mentally. Here, the older children are given special opportunities. This then accumulates to bring greater success. ""Rice Paddies and Math Tests"" was another chapter that significantly interested me. Gladwell, in this section, explains because of Asians' language and cultural background, they are better at math and work extremely hard overall. For instance, he mentions that Asian languages are shorter and more commonsensical than Western languages. Therefore, Asian children learn how to count at an earlier age than those of the American descent. Another argument behind his theory has to do with the significant amount of labor and strength farming rice entailed for Asians. Gladwell says that the Asian culture is overall more hardworking because of the immense amount of work had to be put in to producing rice paddies, and have consequently been shaped by their ancestors to work hard. I do see validity in Gladwell's points, but I can also easily pose arguments that go against what he says. As a student who has been in honors classes all her life, I have seen the broad spectrum of students who enroll in these higher-level classes. Yes, there are Asians present in the majority of these classes, but there are many Whites and Blacks as well. I firmly believe that all students, regardless of ethnicity, have to put in the same amount of work; The Asian culture and background does not give Asian students a predisposition to the importance of endurance and perseverance. When all is said and done though, Outliers was a very interesting read. Some chapters interested me more than others, but the book as a whole forced me to see the concept of ""success,"" as well as its make-up, in a new light. Growing up in the US, we are always told that ""as long as we work hard, we will be successful."" However, Gladwell presents his case for hard work as being not the only determinant of success.",2011-03-27T21:23:10.000+00:00
,4,,,2011-03-27T19:51:30.000+00:00
,4,,,2011-03-27T02:29:03.000+00:00
KH78,4,Outliers,"In Outliers, Malcolm Gladwell relates the success of hockey players, software programmers, the Beatles, geniuses, Jewish-American lawyers, pilots, Asians, and underprivileged students to being in the right place at the right time, receiving special opportunities, and working hard. According to Gladwell, outliers are ""products of history and community, of opportunity and legacy. Their success is...grounded in a web of advantages and inheritances, some deserved, some not, some earned, some just plain luck"" (285). In my opinion, Gladwell shows that outliers are not all that different from other people at the start of their careers. They are just lucky enough to come across certain opportunities throughout their lives that bring them success. In fact, Gladwell believes that outliers are not really outliers at all. ""The Matthew Effect"" is one of my favorite chapters. Throughout the chapter, Gladwell uses statistical analysis to show that athletic and educational age cut-offs greatly affect one's success. Older children in the cut-offs seem to show more ""talent"" than those who are younger, but that is only because they have had more time to develop physically and mentally. As a result, the older children are given special opportunities, which accumulate and bring success. I also like ""Rice Paddies and Math Tests."" In this section, Gladwell explains that Asians are better at math because of their language and culture. He presents many valid points. For instance, he mentions that Asian languages are shorter and more logical than Western languages so Asian children learn how to count at an earlier age than their American counterparts. Once again, this initial advantage results in an ""accumulative advantage,"" in which Asians like math more, try harder, and perform better. Although I agree with most of his arguments, Gladwell excludes any information that contradicts his points. For example, any sports fan can probably list famous athletes who were born right before the cutoff date. I personally know successful people who are the youngest on their team or in their class. I also know of non-Asian people who are excellent at math. Albert Einstein was European, yet he is remembered as a genius of mathematics and physics. Unfortunately, Gladwell does not include any of these exceptions to his rules in ""The Matthew Effect"" and ""Rice Paddies and Math Tests."" Nevertheless, I enjoyed reading Gladwell's book. Although some of the chapters moved slowly, it was a fast read overall. Gladwell's stories encouraged me to look at success from a different perspective. Living in the United States, I have been reminded all of my life about the ""American dream"" and told that as long as I work hard, I will be successful. However, as Gladwell theorizes, hard work is not the only determinant of success.",2011-03-26T23:29:36.000+00:00
,5,,,2011-03-26T01:10:12.000+00:00
,5,,,2011-03-25T14:06:06.000+00:00
Irene Rhoades,1,d,edffdsxawesss,2011-03-25T05:24:35.000+00:00
,5,,,2011-03-23T18:04:05.000+00:00
,5,,,2011-03-23T05:51:36.000+00:00
,4,,,2011-03-21T20:41:09.000+00:00
,5,,,2011-03-21T17:28:29.000+00:00
,4,,,2011-03-20T16:27:58.000+00:00
,5,,,2011-03-20T08:00:40.000+00:00
,5,,,2011-03-19T23:38:26.000+00:00
,5,,,2011-03-19T14:46:49.000+00:00
Churl,4,,,2011-03-17T16:03:20.000+00:00
James Nations,4,,,2011-03-16T20:01:31.000+00:00
Joseph Tillman,2,,,2011-03-16T03:08:09.000+00:00
Shannon Wiedenman,5,,,2011-03-14T10:56:32.000+00:00
utjim,4,,,2011-03-14T04:39:48.000+00:00
Mary Beth Mitchell,5,,,2011-03-13T04:04:56.000+00:00
jayhantz,4,,,2011-03-11T19:35:21.000+00:00
Jermaine Cameron,5,,,2011-03-11T19:04:42.000+00:00
Vijay Duraipalam,4,,,2011-03-11T09:39:28.000+00:00
David Reule,4,,,2011-03-11T04:41:42.000+00:00
Dale Moore,4,,,2011-03-11T03:14:34.000+00:00
Suzy Eynon,5,,,2011-03-09T21:23:40.000+00:00
Dean Lyon,4,,,2011-03-09T12:59:46.000+00:00
dchand30,4,,,2011-03-08T04:38:13.000+00:00
Emily Rasmussen,4,,,2011-03-08T03:22:05.000+00:00
Readsalot4,3,,,2011-03-07T01:53:33.000+00:00
Debbie Wong,3,,,2011-03-06T17:54:05.000+00:00
Pauline Murray,4,,,2011-03-01T18:19:58.000+00:00
Robert Burris,4,,,2011-03-01T16:43:18.000+00:00
Valerie Geraci,5,,,2011-02-28T00:53:16.000+00:00
Dana Wood,3,,,2011-02-27T05:56:34.000+00:00
Sung-hyun Yu,4,,,2011-02-27T03:38:50.000+00:00
Rodrigo Collada,1,,,2011-02-25T03:48:39.000+00:00
Mark Partin,5,,,2011-02-24T03:30:01.000+00:00
Afzal Tarar,4,,,2011-02-23T14:51:09.000+00:00
nancy wagner,1,,,2011-02-21T21:33:57.000+00:00
TheBookseller,5,,,2011-02-21T18:08:23.000+00:00
Charli Weir,1,,,2011-02-21T05:35:00.000+00:00
Elired03,5,,,2011-02-21T05:03:25.000+00:00
michael carlson,2,,,2011-02-21T02:37:19.000+00:00
weaverbeaver13,4,,,2011-02-20T19:43:36.000+00:00
Brian Sutow,3,,,2011-02-20T07:12:16.000+00:00
Jacqui DuBois,4,,,2011-02-20T06:28:53.000+00:00
John Dussliere,5,,,2011-02-19T05:06:59.000+00:00
Neeraj Kanhere,4,,,2011-02-18T13:56:30.000+00:00
emily leyva,5,,,2011-02-18T08:59:42.000+00:00
Eric Johnson,5,,,2011-02-18T00:34:20.000+00:00
Manish Vatsayayan,5,,,2011-02-17T20:21:03.000+00:00
a-n-m,5,,,2011-02-17T05:30:11.000+00:00
James Burchett,3,,,2011-02-16T04:57:01.000+00:00
Cyrus Farzad,4,,,2011-02-16T03:17:41.000+00:00
P-Soto,5,,,2011-02-14T19:55:50.000+00:00
Arthur Lebedin,5,,,2011-02-14T06:06:14.000+00:00
Jim Lentine,4,,,2011-02-13T15:47:29.000+00:00
Shiekra,5,,,2011-02-12T19:34:09.000+00:00
Trisha Crabbs,4,,,2011-02-10T16:15:43.000+00:00
Ray Rempel,4,,,2011-02-09T05:47:02.000+00:00
Klovn,4,,,2011-02-07T21:18:26.000+00:00
sweetjayne,5,,,2011-02-07T19:51:11.000+00:00
Nina Chychula,3,,,2011-02-04T04:21:18.000+00:00
JimmyStewartNook,4,,,2011-02-04T01:24:48.000+00:00
Melanie Narekiewicz,2,,,2011-02-03T22:30:33.000+00:00
Steve Hill,5,A Must Read!,"This book will change the way you view the world and more importantly your life. As a graduate business student, I would like to see this become required reading.",2011-02-01T14:36:17.000+00:00
todd steele,5,,,2011-02-01T05:10:06.000+00:00
Matthew Nelligan,5,,,2011-02-01T01:11:27.000+00:00
splatfrog,4,,,2011-01-31T19:36:31.000+00:00
Jordan Brooks,5,,,2011-01-31T02:25:28.000+00:00
Tom Cavanaugh,5,,,2011-01-30T22:19:21.000+00:00
Dave Girolamo,5,,,2011-01-29T05:46:43.000+00:00
Chenster02453,5,,,2011-01-29T01:33:29.000+00:00
djmilbrand,5,,,2011-01-28T14:04:44.000+00:00
Sheryn Billue,5,,,2011-01-28T02:23:49.000+00:00
CourtCus,4,,,2011-01-27T04:28:29.000+00:00
Danielle MacGregor,4,,,2011-01-26T08:39:46.000+00:00
Jason Elphick,5,,,2011-01-26T06:02:21.000+00:00
David Cogswell,4,,,2011-01-26T00:29:41.000+00:00
Cynthia Patterson,5,,,2011-01-24T02:31:03.000+00:00
Rebecca Timms,4,,,2011-01-23T22:31:40.000+00:00
ChrisC58,4,,,2011-01-23T21:44:47.000+00:00
Elvis Mac Leod,5,,,2011-01-23T09:07:06.000+00:00
Matthew O'Brien,1,,,2011-01-21T22:45:59.000+00:00
Katy Compton,2,,,2011-01-19T21:56:00.000+00:00
Tanya Ungar,5,,,2011-01-19T00:28:40.000+00:00
cyrano24100,5,,,2011-01-18T21:18:57.000+00:00
Karen Pope,4,,,2011-01-17T22:41:56.000+00:00
Brian Carter,5,,,2011-01-17T17:45:23.000+00:00
WauwaWoo,5,,,2011-01-16T14:41:15.000+00:00
UinBklyn,3,,,2011-01-16T04:30:36.000+00:00
Katye Brought,2,"Interesting read, though flawed approach","I read this for a book club, and have never read any of his stuff before. That being said, it was an interesting read. I felt he had relevant points and research to back up his opinion (though there is research for every opinion). I agree with his overall point, which is nurture plays a larger role than nature. He takes a rather cynical approach though and rules out desire and the will to achieve something. Of course, the circumstances need to be right for something to happen, but I believe if you have the will you will find those circumstances. So read for the information, but take it with a grain of salt.",2011-01-15T06:21:45.000+00:00
sk13812,5,,,2011-01-13T14:21:17.000+00:00
Tim Bridges,5,,,2011-01-13T06:47:45.000+00:00
Jan Daugherty,5,,,2011-01-11T16:19:28.000+00:00
BritneyP,4,,,2011-01-11T03:50:13.000+00:00
john roache,5,,,2011-01-10T18:07:20.000+00:00
Carol Linam,4,,,2011-01-08T21:45:17.000+00:00
JANETTE LOVE,2,,,2011-01-08T20:00:44.000+00:00
InnerLife,3,,,2011-01-08T14:08:07.000+00:00
Caitlin Inglehart,4,,,2011-01-06T02:57:03.000+00:00
Colin Burke,5,,,2011-01-05T20:13:39.000+00:00
m-k_landrieu,5,,,2011-01-03T19:23:50.000+00:00
John Sanborn,5,,,2011-01-03T12:13:34.000+00:00
Twent,5,,,2011-01-03T02:57:16.000+00:00
Old_Nuke_Engineer,4,,,2011-01-03T02:36:30.000+00:00
Lindsay Schrock,4,,,2011-01-03T00:01:35.000+00:00
Kirk Kimbel,3,,,2011-01-02T21:55:42.000+00:00
chodgetx,4,,,2011-01-01T15:51:31.000+00:00
Angela Heath,4,,,2011-01-01T15:51:25.000+00:00
Stephanie Hill,5,,,2010-12-30T23:45:42.000+00:00
Ron_L,4,,,2010-12-30T06:27:54.000+00:00
,5,Highly recommend,Very interesting and insightful,2010-12-30T05:34:21.000+00:00
whiner,2,,,2010-12-30T05:32:07.000+00:00
Jeffrey Topor,4,,,2010-12-29T15:50:33.000+00:00
Benjamin Rosner,4,,,2010-12-29T12:23:58.000+00:00
Mara Hsiung,4,,,2010-12-29T01:59:36.000+00:00
Christine Sindelar,5,,,2010-12-28T16:36:32.000+00:00
Joe Campos,4,,,2010-12-28T03:57:36.000+00:00
Rebecca Lew,5,,,2010-12-27T22:11:40.000+00:00
Sarah Mancini,4,,,2010-12-27T21:57:06.000+00:00
eielson88,4,,,2010-12-27T14:25:48.000+00:00
Camila Liotti,5,,,2010-12-27T07:05:13.000+00:00
DMoneyCA,3,,,2010-12-27T04:58:00.000+00:00
Bryon Grant,5,,,2010-12-27T01:03:36.000+00:00
Matt Bown,1,,,2010-12-27T00:34:44.000+00:00
Chris Passudetti,1,,,2010-12-26T22:06:35.000+00:00
SHIRLEY HERNANDEZ,5,,,2010-12-26T06:03:59.000+00:00
Nicole Smith,5,,,2010-12-26T05:17:52.000+00:00
Kim Spight,4,,,2010-12-24T21:48:47.000+00:00
Martha Pellegrino,5,,,2010-12-23T17:18:14.000+00:00
Kim Bui,5,,,2010-12-23T02:18:56.000+00:00
ChristianPiatt,4,,,2010-12-23T01:03:37.000+00:00
Colby Schneider,4,,,2010-12-22T02:18:57.000+00:00
Maxwell Riggsbee,5,,,2010-12-21T17:30:22.000+00:00
Yauden,4,,,2010-12-20T22:58:03.000+00:00
Derek Dang,5,,,2010-12-18T07:09:35.000+00:00
Robert Hopwood,1,,,2010-12-16T07:20:04.000+00:00
Kurt Peterson,5,,,2010-12-15T01:35:11.000+00:00
Joyce & Jim Norman,5,,,2010-12-14T08:11:12.000+00:00
Andrew Luten,2,,,2010-12-14T05:23:10.000+00:00
Steven Kalfen,4,,,2010-12-12T23:53:38.000+00:00
Lisa Earnest,4,,,2010-12-12T10:50:41.000+00:00
Varun Manocha,5,,,2010-12-10T03:43:38.000+00:00
Rebecca Himm,4,,,2010-12-09T07:27:49.000+00:00
Augusta Alwang,5,,,2010-12-09T02:36:04.000+00:00
,5,My favorite of all his books!!,A must read for all MG fans.,2010-12-08T22:20:08.000+00:00
Dion Davis,3,,,2010-12-07T09:49:34.000+00:00
Eric Feinstein,4,,,2010-12-07T04:16:27.000+00:00
,5,Outliers,"Summary:
In the amazing book ""Outliers"", Malcolm Gladwell shows the reader, the best and brightest, and most successful. He answers the question ""how are high achievers different from ordinary people?"" He also says what to pay attention to within that person or what is around them. He explains what the Beatles and Bill Gates have in common, the unusual success Asians have in math, and the hidden details in famous athlete. With all these tricks of the trade that Gladwell explains, with enough practice can help you excel in anything you dream.

Review:
Through this intelligent business journey described in ""Outliers"", Gladwell sets a fine line for the most potential in the business world today. Malcolm Gladwell's most repeated and stressed points are, to pay attention to the little things, and think about the bigger picture as your journey through life goes on. But to get this picture you need to practice and practice. Once you reach the 10,000 hour mark, you can experience your glory in the business. Throughout this story little points are hinted, and sometimes the little things in life turn out to be the biggest in your career.",2010-12-07T03:25:21.000+00:00
charles mclaughlin,5,,,2010-12-05T21:00:22.000+00:00
RHONDA MUMMEY,4,,,2010-12-05T19:29:05.000+00:00
Jason Lamb,4,,,2010-12-05T03:45:44.000+00:00
Natalie Cook,4,,,2010-12-05T00:30:14.000+00:00
Cameron Smith,4,,,2010-12-02T14:21:50.000+00:00
Galen Young,3,,,2010-11-30T23:42:01.000+00:00
James Bonine,4,,,2010-11-30T06:00:09.000+00:00
Susana King,5,,,2010-11-30T02:01:44.000+00:00
sandiek,5,Interesting Theories Of Success,"In Outliers, The Story Of Success, Malcolm Gladwell shows research that puts forward the theory that success is a combination of factors.  While intelligence plays a large part, so do birth order, cultural assumptions, and above all hard work.  Individuals must have the ability to see opportunities and then have the skills to take advantage of them.

One of the earliest chapters focuses on professional hockey players.  They are overwhelmingly born in the first three months of the year.  Inexplicable coincidence?  No, more likely that this phenomenon is the result of age cutoffs in sports teams, so that those born in January, February and March are usually the oldest on their teams, so more developed and more likely to be noticed.  Those noticed are picked for more advanced teams where they get more training, better coaching and more practice and playing time, all of which give them the opportunity to become better players than those who are left on their first skill level teams.

This plays out over and over again when trends are seen.  The dot-com millionaires?  Almost all were born from 1952-1955, when the computer was first introduced to the public, and kids in schools could get hours upon hours of programming time.  Successful musicians?  Most practice hundreds more hours than those who just never quite make it to the top.  Both groups are talented, but one group takes advantage of opportunities and hard work to develop that talent.

In one study, bright children in California were tested and tracked for over forty years.  Although all started in the brightest groups, by adulthood they had fallen into the superstars, the average and those who didn't quite make it.  Luck of the draw?  That assumption can be challenged when the facts show that those in the bottom group almost overwhelmingly had parents who were uninvolved in their lives and who didn't help their children focus and refine their talents.  Parenting styles seem to make a big difference.

Gladwell has written a thought-provoking book.  His thesis can be summed up in this quote: ""...success follows a predictable course.  It is not the brightest who succeed.  Nor is success simply the sum of the decisions and efforts we make on our own behalf.  It is, rather, a gift.  Outliers are those who have been given opportunities--and who have the strength and presence of mind to seize them. ...To build a better world we need to replace the patchwork of lucky breaks and arbitrary advantages that today determine success--the fortunate birth dates and the happy accidents of history--with a society that provides opportunities for all.""  This book is recommended for readers that are interested in learning how the world works and how we might improve it.",2010-11-28T13:30:38.000+00:00
Marlon McCree,5,,,2010-11-28T03:18:28.000+00:00
Vachan,4,,,2010-11-27T16:43:07.000+00:00
Trey Owens,5,,,2010-11-27T08:29:05.000+00:00
Rick Shoup,1,,,2010-11-27T01:08:44.000+00:00
Keith Frede,4,,,2010-11-25T21:56:52.000+00:00
SusanLS,3,,,2010-11-25T09:27:35.000+00:00
Heidi Gould,5,,,2010-11-24T23:41:56.000+00:00
Monika28,4,,,2010-11-23T14:53:27.000+00:00
Michael Ross,5,,,2010-11-23T01:05:49.000+00:00
mshuts74,5,,,2010-11-20T21:43:20.000+00:00
John D. Eubanks,5,,,2010-11-20T20:46:18.000+00:00
David Williams,5,,,2010-11-20T15:37:39.000+00:00
melanie waits,4,,,2010-11-19T02:22:53.000+00:00
Stephanie Audette,5,,,2010-11-15T07:04:22.000+00:00
asceticLee,5,,,2010-11-15T04:32:39.000+00:00
Kevin Yancey,5,,,2010-11-14T22:58:40.000+00:00
Daire Fontaine,5,,,2010-11-09T16:03:23.000+00:00
Autry Pruitt,5,,,2010-11-09T08:20:33.000+00:00
April Gibson,5,,,2010-11-07T00:21:43.000+00:00
